Timestamp,Temperature,Humidity,Pressure,Rain Sensor,Light Sensor,Wind Speed,Wind Bearing
2025-02-11 09:59:19,19.34,71.9,1025.19,3329,1473,47.0,292.0
2025-02-11 09:59:21,19.38,72.1,1025.18,3328,1392,47.0,292.0
2025-02-11 09:59:23,19.38,72.22,1025.18,3329,1360,47.0,292.0
2025-02-11 09:59:25,19.38,72.3,1025.2,3328,1393,47.0,292.0
2025-02-11 09:59:27,19.39,72.31,1025.21,3328,1424,47.0,292.0
2025-02-11 09:59:29,19.4,72.3,1025.21,3328,1456,47.0,292.0
2025-02-11 09:59:31,19.41,72.32,1025.21,3328,1472,47.0,292.0
2025-02-11 09:59:33,19.38,72.21,1025.17,3329,1424,47.0,292.0
2025-02-11 09:59:35,19.38,72.13,1025.2,3344,1408,47.0,292.0
2025-02-11 09:59:37,19.39,72.07,1025.16,3328,1409,47.0,292.0
2025-02-11 09:59:39,19.39,71.99,1025.19,3328,1440,47.0,292.0
2025-02-11 09:59:41,19.39,71.94,1025.19,3328,1489,47.0,292.0
2025-02-11 09:59:43,19.37,71.85,1025.18,3344,1488,47.0,292.0
2025-02-11 09:59:45,19.38,71.85,1025.2,3329,1489,47.0,292.0
2025-02-11 09:59:47,19.38,71.85,1025.22,3344,1520,47.0,292.0
2025-02-11 09:59:49,19.36,71.73,1025.21,3328,1473,47.0,292.0
2025-02-11 09:59:51,19.34,71.63,1025.2,3329,1473,47.0,292.0
2025-02-11 09:59:53,19.33,71.54,1025.18,3329,1472,47.0,292.0
2025-02-11 09:59:55,19.3,71.48,1025.18,3328,1472,47.0,294.0
2025-02-11 09:59:57,19.31,71.45,1025.17,3328,1488,47.0,291.0
2025-02-11 09:59:59,19.31,71.42,1025.18,3329,1440,47.0,291.0
2025-02-11 10:00:01,19.31,71.43,1025.2,3328,1249,47.0,292.0
2025-02-11 10:00:03,19.32,71.43,1025.16,3328,1201,47.0,291.0
2025-02-11 10:00:06,19.33,71.4,1025.21,3329,1185,47.0,292.0
2025-02-11 10:00:08,19.33,71.35,1025.17,3329,1169,47.0,292.0
2025-02-11 10:00:10,19.35,71.34,1025.17,3329,1121,47.0,291.0
2025-02-11 10:00:12,19.36,71.32,1025.19,3329,1185,47.0,292.0
2025-02-11 10:00:14,19.36,71.29,1025.21,3328,1201,47.0,292.0
2025-02-11 10:00:16,19.36,71.27,1025.19,3329,1265,47.0,292.0
2025-02-11 10:00:18,19.37,71.24,1025.18,3328,960,47.0,292.0
2025-02-11 10:00:20,19.37,71.21,1025.15,3329,1393,47.0,291.0
2025-02-11 10:00:22,19.36,71.13,1025.2,3344,896,47.0,292.0
2025-02-11 10:00:24,19.35,71.09,1025.15,3328,864,47.0,292.0
2025-02-11 10:00:26,19.35,71.06,1025.14,3313,1345,47.0,292.0
2025-02-11 10:00:28,19.35,71.01,1025.17,3328,1441,47.0,292.0
2025-02-11 10:00:30,19.35,70.95,1025.2,3328,1424,47.0,292.0
2025-02-11 10:00:32,19.36,70.94,1025.18,3344,1345,47.0,292.0
2025-02-11 10:00:34,19.37,70.93,1025.18,3329,1425,47.0,292.0
2025-02-11 10:00:36,19.38,70.92,1025.19,3329,1456,47.0,292.0
2025-02-11 10:00:38,19.39,70.91,1025.17,3345,1393,46.0,292.0
2025-02-11 10:00:40,19.38,70.86,1025.17,3328,1376,47.0,291.0
2025-02-11 10:00:42,19.38,70.81,1025.15,3344,1473,47.0,291.0
2025-02-11 10:00:44,19.35,70.74,1025.16,3328,1489,47.0,292.0
2025-02-11 10:00:46,19.33,70.66,1025.18,3344,1473,47.0,292.0
2025-02-11 10:00:48,19.32,70.58,1025.19,3329,1441,47.0,292.0
2025-02-11 10:00:50,19.32,70.55,1025.15,3329,1441,47.0,292.0
2025-02-11 10:00:52,19.32,70.52,1025.19,3329,1472,47.0,292.0
2025-02-11 10:00:54,19.3,70.49,1025.15,3328,1504,47.0,292.0
2025-02-11 10:00:56,19.29,70.44,1025.15,3329,1488,47.0,292.0
2025-02-11 10:00:58,19.26,70.41,1025.14,3329,1457,47.0,292.0
2025-02-11 10:01:00,19.23,70.36,1025.14,3328,1425,47.0,292.0
2025-02-11 10:01:02,19.23,70.3,1025.18,3328,1457,47.0,291.0
2025-02-11 10:01:04,19.22,70.28,1025.18,3329,1489,46.0,292.0
2025-02-11 10:01:06,19.18,70.22,1025.15,3328,1504,47.0,292.0
2025-02-11 10:01:08,19.16,70.18,1025.13,3328,1488,46.0,292.0
2025-02-11 10:01:10,19.14,70.14,1025.16,3329,1473,46.0,292.0
2025-02-11 10:01:12,19.12,70.12,1025.15,3360,1456,46.0,292.0
2025-02-11 10:01:14,19.13,70.1,1025.19,3328,1456,46.0,292.0
2025-02-11 10:01:16,19.12,70.06,1025.19,3360,1441,47.0,292.0
2025-02-11 10:01:18,19.1,70.03,1025.14,3328,1440,46.0,292.0
2025-02-11 10:01:20,19.09,70.0,1025.18,3329,1425,46.0,292.0
2025-02-11 10:01:22,19.09,69.97,1025.17,3329,1441,46.0,292.0
2025-02-11 10:01:24,19.1,70.22,1025.17,3328,1473,46.0,292.0
2025-02-11 10:01:26,19.11,70.51,1025.16,3329,1440,47.0,292.0
2025-02-11 10:01:28,19.12,70.53,1025.15,3345,1472,47.0,292.0
2025-02-11 10:01:30,19.15,70.69,1025.17,3329,1456,47.0,289.0
2025-02-11 10:01:32,19.16,70.93,1025.17,3328,1456,47.0,292.0
2025-02-11 10:01:34,19.16,70.9,1025.17,3329,1345,47.0,292.0
2025-02-11 10:01:36,19.17,70.8,1025.15,3296,897,47.0,292.0
2025-02-11 10:01:38,19.18,70.69,1025.16,3328,1425,47.0,292.0
2025-02-11 10:01:40,19.16,70.51,1025.15,3328,1425,47.0,291.0
2025-02-11 10:01:42,19.17,70.4,1025.2,3328,1441,47.0,292.0
2025-02-11 10:01:44,19.16,70.31,1025.2,3344,1472,47.0,292.0
2025-02-11 10:01:46,19.16,70.23,1025.21,3329,1488,47.0,292.0
2025-02-11 10:01:48,19.16,70.18,1025.21,3329,1488,47.0,292.0
2025-02-11 10:01:50,19.16,70.17,1025.2,3329,1441,47.0,292.0
2025-02-11 10:01:52,19.17,70.23,1025.19,3329,1424,47.0,292.0
2025-02-11 10:01:54,19.16,70.22,1025.19,3377,1424,47.0,292.0
2025-02-11 10:01:56,19.17,70.15,1025.18,3328,1457,47.0,292.0
2025-02-11 10:01:59,19.17,70.07,1025.17,3329,1473,47.0,292.0
2025-02-11 10:02:01,19.18,70.0,1025.21,3329,1457,47.0,292.0
2025-02-11 10:02:03,19.19,69.95,1025.2,3329,1441,47.0,292.0
2025-02-11 10:02:05,19.2,69.91,1025.2,3328,1424,47.0,292.0
2025-02-11 10:02:07,19.18,69.85,1025.19,3328,1456,47.0,292.0
2025-02-11 10:02:09,19.17,69.78,1025.2,3328,1489,47.0,292.0
2025-02-11 10:02:11,19.17,69.73,1025.21,3329,2048,47.0,292.0
2025-02-11 10:02:13,19.17,69.75,1025.2,3344,2033,47.0,292.0
2025-02-11 10:02:15,19.17,69.77,1025.16,3329,2033,47.0,291.0
2025-02-11 10:02:17,19.17,69.74,1025.16,3328,2048,47.0,292.0
2025-02-11 10:02:19,19.13,69.71,1025.18,3328,1968,47.0,292.0
2025-02-11 10:02:21,19.12,69.66,1025.17,3344,1761,47.0,292.0
2025-02-11 10:02:23,19.12,69.65,1025.17,3344,1729,47.0,292.0
2025-02-11 10:02:25,19.1,69.63,1025.18,3329,1761,47.0,292.0
2025-02-11 10:02:27,19.1,69.64,1025.17,3328,1761,47.0,292.0
2025-02-11 10:02:29,19.09,69.67,1025.16,3344,1729,47.0,291.0
2025-02-11 10:02:31,19.09,69.7,1025.19,3328,1825,47.0,292.0
2025-02-11 10:02:33,19.09,69.7,1025.18,3344,1888,47.0,292.0
2025-02-11 10:02:35,19.08,69.68,1025.2,3328,1505,46.0,291.0
2025-02-11 10:02:37,19.09,69.71,1025.15,3328,1313,47.0,291.0
2025-02-11 10:02:39,19.11,69.76,1025.15,3328,1265,47.0,292.0
2025-02-11 10:02:41,19.14,69.95,1025.19,3329,1232,47.0,292.0
2025-02-11 10:02:43,19.15,70.09,1025.17,3328,1232,47.0,292.0
2025-02-11 10:02:45,19.17,70.18,1025.18,3328,1280,47.0,292.0
2025-02-11 10:02:47,19.19,70.2,1025.18,3328,1232,47.0,292.0
2025-02-11 10:02:49,19.2,70.18,1025.16,3328,1248,47.0,292.0
2025-02-11 10:02:51,19.24,70.36,1025.16,3344,1264,47.0,292.0
2025-02-11 10:02:53,19.26,70.54,1025.14,3344,1249,47.0,292.0
2025-02-11 10:02:55,19.27,70.52,1025.2,3329,1232,47.0,292.0
2025-02-11 10:02:57,19.28,70.38,1025.16,3328,1216,47.0,292.0
2025-02-11 10:02:59,19.32,70.4,1025.18,3328,1120,47.0,292.0
2025-02-11 10:03:01,19.33,70.67,1025.2,3329,1360,47.0,292.0
2025-02-11 10:03:03,19.34,70.67,1025.2,3328,1217,47.0,292.0
2025-02-11 10:03:05,19.34,70.53,1025.2,3297,1553,47.0,292.0
2025-02-11 10:03:07,19.35,70.44,1025.19,3344,1184,47.0,292.0
2025-02-11 10:03:09,19.39,70.56,1025.2,3328,1248,47.0,292.0
2025-02-11 10:03:11,19.38,70.47,1025.16,3344,1248,47.0,292.0
2025-02-11 10:03:13,19.39,70.37,1025.21,3329,1249,47.0,292.0
2025-02-11 10:03:15,19.43,70.38,1025.22,3344,1264,47.0,292.0
2025-02-11 10:03:17,19.43,70.38,1025.2,3345,1297,47.0,292.0
2025-02-11 10:03:19,19.42,70.31,1025.19,3344,1249,47.0,292.0
2025-02-11 10:03:21,19.42,70.23,1025.17,3344,1232,47.0,292.0
2025-02-11 10:03:23,19.43,70.3,1025.2,3328,1104,47.0,292.0
2025-02-11 10:03:25,19.44,70.54,1025.19,3328,1089,47.0,292.0
2025-02-11 10:03:27,19.46,70.61,1025.2,3329,1073,47.0,292.0
2025-02-11 10:03:29,19.46,70.56,1025.22,3344,1120,47.0,292.0
2025-02-11 10:03:31,19.47,70.56,1025.22,3328,1473,47.0,292.0
2025-02-11 10:03:33,19.5,70.77,1025.14,3345,1393,47.0,292.0
2025-02-11 10:03:35,19.5,70.87,1025.19,3344,1377,47.0,292.0
2025-02-11 10:03:37,19.5,70.84,1025.18,3328,1425,47.0,292.0
2025-02-11 10:03:39,19.5,70.79,1025.14,3344,1441,47.0,292.0
2025-02-11 10:03:41,19.5,70.71,1025.2,3313,1392,47.0,292.0
2025-02-11 10:03:43,19.5,70.61,1025.18,3329,1361,47.0,292.0
2025-02-11 10:03:45,19.51,70.51,1025.17,3328,1344,47.0,292.0
2025-02-11 10:03:47,19.5,70.43,1025.18,3329,1377,47.0,292.0
2025-02-11 10:03:50,19.5,70.37,1025.15,3329,1344,47.0,292.0
2025-02-11 10:03:52,19.5,70.3,1025.17,3345,1328,47.0,291.0
2025-02-11 10:03:54,19.51,70.26,1025.17,3329,1329,47.0,292.0
2025-02-11 10:03:56,19.51,70.23,1025.15,3329,1297,47.0,292.0
2025-02-11 10:03:58,19.52,70.26,1025.16,3344,1280,47.0,292.0
2025-02-11 10:04:00,19.52,70.29,1025.16,3329,1296,47.0,292.0
2025-02-11 10:04:02,19.52,70.25,1025.15,3328,1312,47.0,292.0
2025-02-11 10:04:04,19.52,70.21,1025.13,3329,1329,47.0,292.0
2025-02-11 10:04:06,19.52,70.15,1025.14,3329,1344,47.0,292.0
2025-02-11 10:04:08,19.53,70.09,1025.14,3329,1344,47.0,292.0
2025-02-11 10:04:10,19.53,70.08,1025.14,3344,1329,47.0,292.0
2025-02-11 10:04:12,19.54,70.04,1025.16,3328,1312,47.0,292.0
2025-02-11 10:04:14,19.55,70.03,1025.12,3345,1296,47.0,292.0
2025-02-11 10:04:16,19.55,70.0,1025.18,3329,1280,47.0,292.0
2025-02-11 10:04:18,19.55,69.93,1025.16,3328,1281,47.0,292.0
2025-02-11 10:04:20,19.55,69.89,1025.17,3345,1264,47.0,292.0
2025-02-11 10:04:22,19.56,69.83,1025.12,3329,1265,47.0,292.0
2025-02-11 10:04:24,19.57,69.8,1025.18,3345,1313,47.0,292.0
2025-02-11 10:04:26,19.57,69.79,1025.18,3344,1408,47.0,292.0
2025-02-11 10:04:28,19.57,69.81,1025.18,3345,1232,47.0,292.0
2025-02-11 10:04:30,19.57,69.79,1025.18,3328,1552,47.0,292.0
2025-02-11 10:04:32,19.57,69.69,1025.14,3328,1281,47.0,292.0
2025-02-11 10:04:34,19.56,69.56,1025.16,3344,1360,47.0,292.0
2025-02-11 10:04:36,19.58,69.67,1025.17,3344,1345,47.0,292.0
2025-02-11 10:04:38,19.58,69.73,1025.15,3329,1265,47.0,292.0
2025-02-11 10:04:40,19.59,69.82,1025.15,3329,1424,47.0,292.0
2025-02-11 10:04:42,19.59,69.91,1025.15,3328,1489,47.0,292.0
2025-02-11 10:04:44,19.58,69.89,1025.14,3329,1489,47.0,292.0
2025-02-11 10:04:46,19.54,69.68,1025.17,3328,1521,47.0,292.0
2025-02-11 10:04:48,19.5,69.47,1025.14,3345,1553,47.0,292.0
2025-02-11 10:04:50,19.48,69.33,1025.14,3328,1536,47.0,292.0
2025-02-11 10:04:52,19.49,69.24,1025.14,3329,1521,47.0,292.0
2025-02-11 10:04:54,19.51,69.21,1025.14,3329,1504,47.0,292.0
2025-02-11 10:04:56,19.51,69.15,1025.16,3328,1488,47.0,292.0
2025-02-11 10:04:58,19.51,69.1,1025.14,3329,1488,47.0,292.0
2025-02-11 10:05:00,19.51,69.07,1025.13,3344,1488,47.0,292.0
2025-02-11 10:05:02,19.51,69.0,1025.14,3328,1520,46.0,292.0
2025-02-11 10:05:04,19.49,68.93,1025.12,3329,1553,47.0,292.0
2025-02-11 10:05:06,19.49,68.84,1025.14,3329,1505,46.0,291.0
2025-02-11 10:05:08,19.49,68.79,1025.11,3328,1489,46.0,292.0
2025-02-11 10:05:10,19.5,68.76,1025.12,3329,1505,47.0,292.0
2025-02-11 10:05:12,19.5,68.73,1025.17,3328,1489,47.0,292.0
2025-02-11 10:05:14,19.49,68.68,1025.16,3345,1520,46.0,292.0
2025-02-11 10:05:16,19.46,68.6,1025.15,3345,1489,46.0,292.0
2025-02-11 10:05:18,19.5,68.57,1025.13,3328,1552,46.0,292.0
2025-02-11 10:05:20,19.51,68.55,1025.2,3344,1536,47.0,292.0
2025-02-11 10:05:22,19.51,68.52,1025.14,3328,1441,46.0,292.0
2025-02-11 10:05:24,19.51,68.52,1025.18,3328,1425,47.0,292.0
2025-02-11 10:05:26,19.5,68.46,1025.16,3329,1425,47.0,292.0
2025-02-11 10:05:28,19.49,68.43,1025.15,3313,1393,47.0,292.0
2025-02-11 10:05:30,19.46,68.38,1025.17,3344,1457,47.0,292.0
2025-02-11 10:05:32,19.43,68.32,1025.17,3344,1521,46.0,292.0
2025-02-11 10:05:34,19.41,68.26,1025.16,3329,1489,47.0,292.0
2025-02-11 10:05:36,19.39,68.3,1025.18,3345,1457,47.0,292.0
2025-02-11 10:05:38,19.39,68.3,1025.16,3328,1456,47.0,292.0
2025-02-11 10:05:40,19.39,68.29,1025.21,3328,1360,47.0,292.0
2025-02-11 10:05:43,19.41,68.3,1025.19,3328,1408,47.0,292.0
2025-02-11 10:05:45,19.41,68.3,1025.16,3328,1409,47.0,292.0
2025-02-11 10:05:47,19.44,68.46,1025.17,3344,1360,47.0,292.0
2025-02-11 10:05:49,19.45,68.65,1025.16,3344,1377,47.0,292.0
2025-02-11 10:05:51,19.47,68.77,1025.21,3328,1377,47.0,292.0
2025-02-11 10:05:53,19.47,68.79,1025.21,3344,1409,47.0,292.0
2025-02-11 10:05:55,19.48,68.71,1025.16,3329,1344,47.0,292.0
2025-02-11 10:05:57,19.49,68.65,1025.11,3329,1312,47.0,292.0
2025-02-11 10:05:59,19.5,68.58,1025.13,3328,1328,47.0,292.0
2025-02-11 10:06:01,19.51,68.7,1025.12,3344,1377,47.0,292.0
2025-02-11 10:06:03,19.52,68.85,1025.13,3328,1424,47.0,292.0
2025-02-11 10:06:05,19.53,68.82,1025.14,3328,1377,47.0,292.0
2025-02-11 10:06:07,19.54,68.97,1025.15,3345,1377,47.0,292.0
2025-02-11 10:06:09,19.54,69.03,1025.13,3328,1409,47.0,292.0
2025-02-11 10:06:11,19.55,69.04,1025.15,3344,1472,47.0,292.0
2025-02-11 10:06:13,19.56,69.0,1025.15,3328,1393,47.0,292.0
2025-02-11 10:06:15,19.56,68.98,1025.13,3328,1392,47.0,292.0
2025-02-11 10:06:17,19.57,68.99,1025.13,3329,1441,47.0,292.0
2025-02-11 10:06:19,19.57,68.96,1025.11,3344,1440,47.0,292.0
2025-02-11 10:06:21,19.57,68.89,1025.09,3344,1392,47.0,292.0
2025-02-11 10:06:23,19.58,68.84,1025.15,3328,1376,47.0,292.0
2025-02-11 10:06:25,19.58,68.81,1025.11,3329,1409,47.0,292.0
2025-02-11 10:06:27,19.59,68.8,1025.13,3345,1360,47.0,292.0
2025-02-11 10:06:29,19.59,68.77,1025.12,3345,1457,47.0,292.0
2025-02-11 10:06:31,19.59,68.7,1025.12,3329,1425,47.0,292.0
2025-02-11 10:06:33,19.57,68.55,1025.12,3328,1408,47.0,292.0
2025-02-11 10:06:35,19.57,68.51,1025.14,3345,1441,47.0,292.0
2025-02-11 10:06:37,19.57,68.49,1025.12,3345,1440,47.0,292.0
2025-02-11 10:30:10,19.38,65.18,1025.09,3345,1904,47.0,292.0
2025-02-11 10:30:12,19.39,65.16,1025.06,3312,1921,47.0,292.0
2025-02-11 10:30:14,19.4,65.24,1025.1,3329,1888,47.0,291.0
2025-02-11 10:30:16,19.4,65.25,1025.09,3329,1873,47.0,292.0
2025-02-11 10:30:18,19.41,65.28,1025.08,3329,1825,47.0,292.0
2025-02-11 10:30:20,19.41,65.27,1025.08,3329,1841,47.0,292.0
2025-02-11 10:30:22,19.42,65.24,1025.02,3329,1889,47.0,292.0
2025-02-11 10:30:24,19.42,65.25,1025.09,3345,1889,47.0,292.0
2025-02-11 10:30:26,19.42,65.22,1025.09,3328,2320,47.0,292.0
2025-02-11 10:30:28,19.42,65.2,1025.06,3329,2640,47.0,291.0
2025-02-11 10:30:30,19.4,65.16,1025.05,3344,2672,47.0,292.0
2025-02-11 10:30:32,19.4,65.1,1025.06,3329,2656,47.0,291.0
2025-02-11 10:30:34,19.4,65.06,1025.04,3313,2656,47.0,291.0
2025-02-11 10:30:36,19.39,65.04,1025.08,3329,2656,47.0,291.0
2025-02-11 10:30:38,19.39,65.02,1025.05,3329,2641,47.0,291.0
2025-02-11 10:30:40,19.39,65.01,1025.06,3329,2657,47.0,291.0
2025-02-11 10:30:42,19.42,65.03,1025.04,3328,2608,47.0,291.0
2025-02-11 10:30:44,19.42,65.03,1025.05,3329,2657,47.0,291.0
2025-02-11 10:30:46,19.42,65.04,1025.05,3329,2656,47.0,292.0
2025-02-11 10:30:48,19.43,65.17,1025.06,3329,2641,47.0,291.0
2025-02-11 10:30:50,19.42,65.28,1025.1,3329,2657,47.0,291.0
2025-02-11 10:30:52,19.41,65.2,1025.04,3329,2641,47.0,292.0
2025-02-11 10:30:54,19.41,65.14,1025.08,3329,2672,47.0,291.0
